Iteration,Random_Max,Random_Avg
10358,0.551435,0.128073
10359,0.551435,0.128424
10360,0.551435,0.132119
10361,0.551435,0.128145
10362,0.551435,0.133581
10363,0.551435,0.127708
10364,0.551435,0.126770
10365,0.551435,0.128866
10366,0.551435,0.132170
10367,0.551435,0.127757
10368,0.551435,0.129938
10369,0.551435,0.128812
10370,0.551435,0.129051
10371,0.551435,0.128434
10372,0.551435,0.128142
10373,0.551435,0.128591
10374,0.551435,0.129099
10375,0.551435,0.129248
10376,0.551435,0.130534
10377,0.551435,0.128840
10378,0.551435,0.127710
10379,0.551435,0.127717
10380,0.551435,0.130927
10381,0.551435,0.126272
10382,0.551435,0.125922
10383,0.551435,0.122962
10384,0.551435,0.126970
10385,0.551435,0.130770
10386,0.551435,0.126751
10387,0.551435,0.127357
10388,0.551435,0.127817
10389,0.551435,0.125266
10390,0.551435,0.125082
10391,0.551435,0.127633
10392,0.551435,0.131061
10393,0.551435,0.129324
10394,0.551435,0.129197
10395,0.551435,0.127733
10396,0.551435,0.130489
10397,0.551435,0.129107
10398,0.551435,0.127720
10399,0.551435,0.130073
10400,0.551435,0.129887
10401,0.551435,0.132017
10402,0.551435,0.129584
10403,0.551435,0.128173
10404,0.551435,0.126294
10405,0.551435,0.131979
10406,0.551435,0.126649
10407,0.551435,0.129890
10408,0.551435,0.129149
10409,0.551435,0.129487
10410,0.551435,0.129702
10411,0.551435,0.131273
10412,0.551435,0.126467
10413,0.551435,0.128999
10414,0.551435,0.129428
10415,0.551435,0.128310
10416,0.551435,0.125071
10417,0.551435,0.130114
10418,0.551435,0.130623
10419,0.551435,0.130132
10420,0.551435,0.127649
10421,0.551435,0.132726
10422,0.551435,0.125364
10423,0.551435,0.127751
10424,0.551435,0.126548
10425,0.551435,0.126438
10426,0.551435,0.128319
10427,0.551435,0.128607
10428,0.551435,0.129899
10429,0.551435,0.131413
10430,0.551435,0.127612
10431,0.551435,0.123948
10432,0.551435,0.129230
10433,0.551435,0.128153
10434,0.551435,0.131273
10435,0.551435,0.130359
10436,0.551435,0.132881
10437,0.551435,0.131319
10438,0.551435,0.130786
10439,0.551435,0.125070
10440,0.551435,0.129142
10441,0.551435,0.125071
10442,0.551435,0.126050
10443,0.551435,0.131472
10444,0.551435,0.127721
10445,0.551435,0.127955
10446,0.551435,0.133930
10447,0.551435,0.128968
10448,0.551435,0.128799
10449,0.551435,0.129236
10450,0.551435,0.129974
10451,0.551435,0.127313
10452,0.551435,0.129422
10453,0.551435,0.125749
10454,0.551435,0.125659
10455,0.551435,0.127406
10456,0.551435,0.129902
10457,0.551435,0.125502
10458,0.551435,0.129948
10459,0.551435,0.125973
10460,0.551435,0.130228
10461,0.551435,0.125257
10462,0.551435,0.130926
10463,0.551435,0.130742
10464,0.551435,0.130439
10465,0.551435,0.133443
10466,0.551435,0.126682
10467,0.551435,0.125259
10468,0.551435,0.130100
10469,0.551435,0.130827
10470,0.551435,0.129430
10471,0.551435,0.129074
10472,0.551435,0.128914
10473,0.551435,0.129244
10474,0.551435,0.125917
10475,0.551435,0.129512
10476,0.551435,0.125818
10477,0.551435,0.125581
10478,0.551435,0.129550
10479,0.551435,0.129380
10480,0.551435,0.129821
10481,0.551435,0.127688
10482,0.551435,0.129621
10483,0.551435,0.128096
10484,0.551435,0.123565
10485,0.551435,0.127753
10486,0.551435,0.128002
10487,0.551435,0.126590
10488,0.551435,0.130855
10489,0.551435,0.129789
10490,0.551435,0.125032
10491,0.551435,0.129683
10492,0.551435,0.128779
10493,0.551435,0.128267
10494,0.551435,0.129497
10495,0.551435,0.127613
10496,0.551435,0.128036
10497,0.551435,0.127626
10498,0.551435,0.132068
10499,0.551435,0.131464
10500,0.551435,0.131149
10501,0.551435,0.126556
10502,0.551435,0.126972
10503,0.551435,0.127792
10504,0.551435,0.128444
10505,0.551435,0.127961
10506,0.551435,0.131363
10507,0.551435,0.130030
10508,0.551435,0.128978
10509,0.551435,0.129931
10510,0.551435,0.129243
10511,0.551435,0.128207
10512,0.551435,0.126014
10513,0.551435,0.133770
10514,0.551435,0.126857
10515,0.551435,0.130311
10516,0.551435,0.129427
10517,0.551435,0.128600
10518,0.551435,0.123923
10519,0.551435,0.134646
10520,0.551435,0.125152
10521,0.551435,0.122629
10522,0.551435,0.133973
10523,0.551435,0.129377
10524,0.551435,0.129181
10525,0.551435,0.130011
10526,0.551435,0.127080
10527,0.551435,0.130499
10528,0.551435,0.127255
10529,0.551435,0.123884
10530,0.551435,0.127805
10531,0.551435,0.130814
10532,0.551435,0.129181
10533,0.551435,0.131321
10534,0.551435,0.128146
10535,0.551435,0.130059
10536,0.551435,0.127360
10537,0.551435,0.125360
10538,0.551435,0.124935
10539,0.551435,0.130211
10540,0.551435,0.127517
10541,0.551435,0.124672
10542,0.551435,0.131775
10543,0.551435,0.131399
10544,0.551435,0.126601
10545,0.551435,0.128175
10546,0.551435,0.125451
10547,0.551435,0.126032
10548,0.551435,0.127576
10549,0.551435,0.127895
10550,0.551435,0.128437
10551,0.551435,0.124556
10552,0.551435,0.126125
10553,0.551435,0.129136
10554,0.551435,0.128897
10555,0.551435,0.132818
10556,0.551435,0.125488
10557,0.551435,0.129962
10558,0.551435,0.127413
10559,0.551435,0.126541
10560,0.551435,0.130805
10561,0.551435,0.130366
10562,0.551435,0.132775
10563,0.551435,0.127536
10564,0.551435,0.130020
10565,0.551435,0.128319
10566,0.551435,0.130136
10567,0.551435,0.125906
10568,0.551435,0.129360
10569,0.551435,0.128628
10570,0.551435,0.128692
10571,0.551435,0.128756
10572,0.551435,0.127736
10573,0.551435,0.126033
10574,0.551435,0.126695
10575,0.551435,0.129843
10576,0.551435,0.129860
10577,0.551435,0.130420
10578,0.551435,0.131307
10579,0.551435,0.130578
10580,0.551435,0.128103
10581,0.551435,0.124046
10582,0.551435,0.130233
10583,0.551435,0.127234
10584,0.551435,0.124965
10585,0.551435,0.131748
10586,0.551435,0.131410
10587,0.551435,0.128871
10588,0.551435,0.126385
10589,0.551435,0.128018
10590,0.551435,0.127883
10591,0.551435,0.130884
10592,0.551435,0.127639
10593,0.551435,0.129345
10594,0.551435,0.130088
10595,0.551435,0.128954
10596,0.551435,0.128767
10597,0.551435,0.129071
10598,0.551435,0.128446
10599,0.551435,0.131484
10600,0.551435,0.129606
10601,0.551435,0.125572
10602,0.551435,0.129285
10603,0.551435,0.130335
10604,0.551435,0.126608
10605,0.551435,0.126561
10606,0.551435,0.129031
10607,0.551435,0.129956
10608,0.551435,0.130184
10609,0.551435,0.128868
10610,0.551435,0.127339
10611,0.551435,0.128034
10612,0.551435,0.130108
10613,0.551435,0.130469
10614,0.551435,0.129537
10615,0.551435,0.125652
10616,0.551435,0.128197
10617,0.551435,0.127763
10618,0.551435,0.133069
10619,0.551435,0.128124
10620,0.551435,0.131366
10621,0.551435,0.130820
10622,0.551435,0.127986
10623,0.551435,0.126395
10624,0.551435,0.127636
10625,0.551435,0.127989
10626,0.551435,0.129142
10627,0.551435,0.127849
10628,0.551435,0.129622
10629,0.551435,0.126850
10630,0.551435,0.129620
10631,0.551435,0.131488
10632,0.551435,0.129943
10633,0.551435,0.128122
10634,0.551435,0.131834
10635,0.551435,0.127764
10636,0.551435,0.126821
10637,0.551435,0.127208
10638,0.551435,0.130336
10639,0.551435,0.127792
10640,0.551435,0.124776
10641,0.551435,0.129870
10642,0.551435,0.128802
10643,0.551435,0.127986
10644,0.551435,0.127706
10645,0.551435,0.130584
10646,0.551435,0.126242
10647,0.551435,0.128347
10648,0.551435,0.127999
10649,0.551435,0.129802
10650,0.551435,0.129160
10651,0.551435,0.132429
10652,0.551435,0.126318
10653,0.551435,0.129711
10654,0.551435,0.129123
10655,0.551435,0.127887
10656,0.551435,0.126737
10657,0.551435,0.128016
10658,0.551435,0.130609
10659,0.551435,0.129525
10660,0.551435,0.125998
10661,0.551435,0.129932
10662,0.551435,0.125823
10663,0.551435,0.130257
10664,0.551435,0.126744
10665,0.551435,0.127682
10666,0.551435,0.127305
10667,0.551435,0.130454
10668,0.551435,0.129337
10669,0.551435,0.129396
10670,0.551435,0.132785
10671,0.551435,0.125713
10672,0.551435,0.127096
10673,0.551435,0.128396
10674,0.551435,0.129336
10675,0.551435,0.129065
10676,0.551435,0.130643
10677,0.551435,0.126365
10678,0.551435,0.129809
10679,0.551435,0.131211
10680,0.551435,0.126542
10681,0.551435,0.128228
10682,0.551435,0.126546
10683,0.551435,0.125972
10684,0.551435,0.130056
10685,0.551435,0.131352
10686,0.551435,0.128654
10687,0.551435,0.128074
10688,0.551435,0.131663
10689,0.551435,0.131737
10690,0.551435,0.126016
10691,0.551435,0.127041
10692,0.551435,0.127282
10693,0.551435,0.129003
10694,0.551435,0.131039
10695,0.551435,0.127709
10696,0.551435,0.128080
10697,0.551435,0.127714
10698,0.551435,0.126805
10699,0.551435,0.125476
10700,0.551435,0.123738
10701,0.551435,0.130226
10702,0.551435,0.126508
10703,0.551435,0.128696
10704,0.551435,0.125206
10705,0.551435,0.130785
10706,0.551435,0.128150
10707,0.551435,0.124576
10708,0.551435,0.127628
10709,0.551435,0.127226
10710,0.551435,0.129169
10711,0.551435,0.130763
10712,0.551435,0.124540
10713,0.551435,0.128420
10714,0.551435,0.130088
10715,0.551435,0.128505
10716,0.551435,0.126549
10717,0.551435,0.126300
10718,0.551435,0.131008
10719,0.551435,0.128305
10720,0.551435,0.125536
10721,0.551435,0.124385
10722,0.551435,0.130057
10723,0.551435,0.127633
10724,0.551435,0.131080
10725,0.551435,0.129294
10726,0.551435,0.126684
10727,0.551435,0.130359
10728,0.551435,0.127516
10729,0.551435,0.127038
10730,0.551435,0.130071
10731,0.551435,0.132613
10732,0.551435,0.127171
10733,0.551435,0.127163
10734,0.551435,0.125771
10735,0.551435,0.129052
10736,0.551435,0.125872
10737,0.551435,0.127170
10738,0.551435,0.128791
10739,0.551435,0.126963
10740,0.551435,0.126122
10741,0.551435,0.127161
10742,0.551435,0.124158
10743,0.551435,0.132301
10744,0.551435,0.124102
10745,0.551435,0.131188
10746,0.551435,0.129280
10747,0.551435,0.128861
10748,0.551435,0.129267
10749,0.551435,0.128464
10750,0.551435,0.131181
10751,0.551435,0.128427
10752,0.551435,0.126967
10753,0.551435,0.130066
10754,0.551435,0.127821
10755,0.551435,0.130574
10756,0.551435,0.129277
10757,0.551435,0.130786
10758,0.551435,0.129568
10759,0.551435,0.129729
10760,0.551435,0.127228
10761,0.551435,0.127877
10762,0.551435,0.130621
10763,0.551435,0.127929
10764,0.551435,0.129579
10765,0.551435,0.131108
10766,0.551435,0.130495
10767,0.551435,0.129199
10768,0.551435,0.131089
10769,0.551435,0.131202
10770,0.551435,0.127897
10771,0.551435,0.131206
10772,0.551435,0.130331
10773,0.551435,0.130293
10774,0.551435,0.127584
10775,0.551435,0.131072
10776,0.551435,0.131894
10777,0.551435,0.129437
10778,0.551435,0.125256
10779,0.551435,0.130285
10780,0.551435,0.131018
10781,0.551435,0.129199
10782,0.551435,0.125166
10783,0.551435,0.132140
10784,0.551435,0.130021
10785,0.551435,0.129115
10786,0.551435,0.128166
10787,0.551435,0.128557
10788,0.551435,0.129688
10789,0.551435,0.129988
10790,0.551435,0.127032
10791,0.551435,0.129655
10792,0.551435,0.128636
10793,0.551435,0.126535
10794,0.551435,0.129239
10795,0.551435,0.126292
10796,0.551435,0.131505
10797,0.551435,0.130223
10798,0.551435,0.132582
10799,0.551435,0.126861
10800,0.551435,0.129338
10801,0.551435,0.129150
10802,0.551435,0.129033
10803,0.551435,0.130506
10804,0.551435,0.128135
10805,0.551435,0.127677
10806,0.551435,0.127269
10807,0.551435,0.129019
10808,0.551435,0.129711
10809,0.551435,0.127688
10810,0.551435,0.129005
10811,0.551435,0.129809
10812,0.551435,0.129133
10813,0.551435,0.130092
10814,0.551435,0.128584
10815,0.551435,0.126421
10816,0.551435,0.129148
10817,0.551435,0.129920
10818,0.551435,0.129427
10819,0.551435,0.128266
10820,0.551435,0.127100
10821,0.551435,0.130527
10822,0.551435,0.131677
10823,0.551435,0.124455
10824,0.551435,0.129934
10825,0.551435,0.129821
10826,0.551435,0.126237
10827,0.551435,0.129788
10828,0.551435,0.131020
10829,0.551435,0.130300
10830,0.551435,0.129796
10831,0.551435,0.125115
10832,0.551435,0.128992
10833,0.551435,0.129462
10834,0.551435,0.127170
10835,0.551435,0.130387
10836,0.551435,0.130033
10837,0.551435,0.133377
10838,0.551435,0.128314
10839,0.551435,0.132622
10840,0.551435,0.128964
10841,0.551435,0.129721
10842,0.551435,0.127041
10843,0.551435,0.126896
10844,0.551435,0.128207
10845,0.551435,0.130811
10846,0.551435,0.128979
10847,0.551435,0.128599
10848,0.551435,0.133374
10849,0.551435,0.126643
10850,0.551435,0.133954
10851,0.551435,0.131660
10852,0.551435,0.131148
10853,0.551435,0.127826
10854,0.551435,0.127396
10855,0.551435,0.129538
10856,0.551435,0.121816
10857,0.551435,0.130753
10858,0.551435,0.129721
10859,0.551435,0.129840
10860,0.551435,0.127353
10861,0.551435,0.130929
10862,0.551435,0.129678
10863,0.551435,0.126635
10864,0.551435,0.130310
10865,0.551435,0.126840
10866,0.551435,0.131646
10867,0.551435,0.128624
10868,0.551435,0.128008
10869,0.551435,0.129818
10870,0.551435,0.129679
10871,0.551435,0.131162
10872,0.551435,0.125467
10873,0.551435,0.127710
10874,0.551435,0.126848
10875,0.551435,0.125879
10876,0.551435,0.131960
10877,0.551435,0.130724
10878,0.551435,0.130415
10879,0.551435,0.131636
10880,0.551435,0.127211
10881,0.551435,0.130177
10882,0.551435,0.131226
10883,0.551435,0.125262
10884,0.551435,0.131274
10885,0.551435,0.127185
10886,0.551435,0.128022
10887,0.551435,0.130291
10888,0.551435,0.129795
10889,0.551435,0.129347
10890,0.551435,0.126653
10891,0.551435,0.129319
10892,0.551435,0.131618
10893,0.551435,0.130294
10894,0.551435,0.128360
10895,0.551435,0.125675
10896,0.551435,0.125768
10897,0.551435,0.127231
10898,0.551435,0.131309
10899,0.551435,0.133220
10900,0.551435,0.128271
10901,0.551435,0.126351
10902,0.551435,0.126484
10903,0.551435,0.129733
10904,0.551435,0.130089
10905,0.551435,0.128910
10906,0.551435,0.127405
10907,0.551435,0.134998
10908,0.551435,0.128368
10909,0.551435,0.129743
10910,0.551435,0.125454
10911,0.551435,0.131833
10912,0.551435,0.130602
10913,0.551435,0.129748
10914,0.551435,0.129455
10915,0.551435,0.127840
10916,0.551435,0.128463
10917,0.551435,0.129410
10918,0.551435,0.131105
10919,0.551435,0.129783
10920,0.551435,0.125051
10921,0.551435,0.127957
10922,0.551435,0.131800
10923,0.551435,0.127163
10924,0.551435,0.128096
10925,0.551435,0.130225
10926,0.551435,0.129183
10927,0.551435,0.128877
10928,0.551435,0.127434
10929,0.551435,0.130799
10930,0.551435,0.127483
10931,0.551435,0.128832
10932,0.551435,0.129828
10933,0.551435,0.124969
10934,0.551435,0.128222
10935,0.551435,0.128305
10936,0.551435,0.125545
10937,0.551435,0.130404
10938,0.551435,0.130654
10939,0.551435,0.129028
10940,0.551435,0.124752
10941,0.551435,0.130524
10942,0.551435,0.130951
10943,0.551435,0.128644
10944,0.551435,0.127506
10945,0.551435,0.126768
10946,0.551435,0.133588
10947,0.551435,0.129507
10948,0.551435,0.130399
10949,0.551435,0.124375
10950,0.551435,0.131318
10951,0.551435,0.127300
10952,0.551435,0.130007
10953,0.551435,0.129136
10954,0.551435,0.129806
10955,0.551435,0.128651
10956,0.551435,0.128126
10957,0.551435,0.126670
10958,0.551435,0.127716
10959,0.551435,0.128046
10960,0.551435,0.126900
10961,0.551435,0.130075
10962,0.551435,0.129969
10963,0.551435,0.130124
10964,0.551435,0.138323
10965,0.551435,0.131130
10966,0.551435,0.128469
10967,0.551435,0.133637
10968,0.551435,0.125098
10969,0.551435,0.126244
10970,0.551435,0.132071
10971,0.551435,0.127814
10972,0.551435,0.128899
10973,0.551435,0.125548
10974,0.551435,0.133960
10975,0.551435,0.123645
10976,0.551435,0.126197
10977,0.551435,0.125307
10978,0.551435,0.127176
10979,0.551435,0.129524
10980,0.551435,0.133374
10981,0.551435,0.127763
10982,0.551435,0.129603
10983,0.551435,0.125597
10984,0.551435,0.127349
10985,0.551435,0.129328
10986,0.551435,0.129425
10987,0.551435,0.124319
10988,0.551435,0.130006
10989,0.551435,0.127677
10990,0.551435,0.125893
10991,0.551435,0.127911
10992,0.551435,0.130109
10993,0.551435,0.129236
10994,0.551435,0.127130
10995,0.551435,0.124909
10996,0.551435,0.128885
10997,0.551435,0.133996
10998,0.551435,0.130539
10999,0.551435,0.127597
11000,0.551435,0.131517
11001,0.551435,0.128818
11002,0.551435,0.124574
11003,0.551435,0.127163
11004,0.551435,0.129486
11005,0.551435,0.128091
11006,0.551435,0.129526
11007,0.551435,0.127188
11008,0.551435,0.129739
11009,0.551435,0.133151
11010,0.551435,0.127142
11011,0.551435,0.131974
11012,0.551435,0.130534
11013,0.551435,0.126291
11014,0.551435,0.126400
11015,0.551435,0.126928
11016,0.551435,0.133131
11017,0.551435,0.128837
11018,0.551435,0.127960
11019,0.551435,0.125043
11020,0.551435,0.127264
11021,0.551435,0.132250
11022,0.551435,0.130957
11023,0.551435,0.128894
11024,0.551435,0.130342
11025,0.551435,0.130450
11026,0.551435,0.126848
11027,0.551435,0.132092
11028,0.551435,0.132422
11029,0.551435,0.128849
11030,0.551435,0.127685
11031,0.551435,0.128989
11032,0.551435,0.129147
11033,0.551435,0.129016
11034,0.551435,0.129802
11035,0.551435,0.127668
11036,0.551435,0.132190
11037,0.551435,0.129728
11038,0.551435,0.129160
11039,0.551435,0.129295
11040,0.551435,0.129857
11041,0.551435,0.128161
11042,0.551435,0.127356
11043,0.551435,0.128541
11044,0.551435,0.129393
11045,0.551435,0.128562
11046,0.551435,0.126808
11047,0.551435,0.130853
11048,0.551435,0.129988
11049,0.551435,0.129548
11050,0.551435,0.129315
11051,0.551435,0.126445
11052,0.551435,0.126820
11053,0.551435,0.128858
11054,0.551435,0.127201
11055,0.551435,0.126547
11056,0.551435,0.128026
11057,0.551435,0.133943
11058,0.551435,0.125569
11059,0.551435,0.126285
11060,0.551435,0.129951
11061,0.551435,0.129532
11062,0.551435,0.126495
11063,0.551435,0.126415
11064,0.551435,0.129223
11065,0.551435,0.130942
11066,0.551435,0.127997
11067,0.551435,0.129906
11068,0.551435,0.129422
11069,0.551435,0.124535
11070,0.551435,0.124740
11071,0.551435,0.128330
11072,0.551435,0.129041
11073,0.551435,0.132283
11074,0.551435,0.132570
11075,0.551435,0.129842
11076,0.551435,0.128206
11077,0.551435,0.125089
11078,0.551435,0.132951
11079,0.551435,0.130337
11080,0.551435,0.131435
11081,0.551435,0.130657
11082,0.551435,0.129706
11083,0.551435,0.131781
11084,0.551435,0.126154
11085,0.551435,0.131478
11086,0.551435,0.131185
11087,0.551435,0.129752
11088,0.551435,0.129203
11089,0.551435,0.127238
11090,0.551435,0.126564
11091,0.551435,0.132399
11092,0.551435,0.129681
11093,0.551435,0.126977
11094,0.551435,0.131371
11095,0.551435,0.128732
11096,0.551435,0.129071
11097,0.551435,0.129308
11098,0.551435,0.125870
11099,0.551435,0.128111
11100,0.551435,0.129219
11101,0.551435,0.131458
11102,0.551435,0.128687
11103,0.551435,0.128546
11104,0.551435,0.129342
11105,0.551435,0.131080
11106,0.551435,0.128524
11107,0.551435,0.129070
11108,0.551435,0.131355
11109,0.551435,0.131283
11110,0.551435,0.131238
11111,0.551435,0.129275
11112,0.551435,0.127278
11113,0.551435,0.130356
11114,0.551435,0.126308
11115,0.551435,0.124952
11116,0.551435,0.128923
11117,0.551435,0.126468
11118,0.551435,0.127313
11119,0.551435,0.125277
11120,0.551435,0.126934
11121,0.551435,0.127332
11122,0.551435,0.132938
11123,0.551435,0.124589
11124,0.551435,0.129351
11125,0.551435,0.126353
11126,0.551435,0.128631
11127,0.551435,0.127856
11128,0.551435,0.129872
11129,0.551435,0.128850
11130,0.551435,0.131147
11131,0.551435,0.129609
11132,0.551435,0.132528
11133,0.551435,0.127771
11134,0.551435,0.127053
11135,0.551435,0.130396
11136,0.551435,0.125068
11137,0.551435,0.127633
11138,0.551435,0.130826
11139,0.551435,0.126467
11140,0.551435,0.127373
11141,0.551435,0.125026
11142,0.551435,0.129176
11143,0.551435,0.130517
11144,0.551435,0.130414
11145,0.551435,0.127851
11146,0.551435,0.128109
11147,0.551435,0.128648
11148,0.551435,0.124552
11149,0.551435,0.127314
11150,0.551435,0.125130
11151,0.551435,0.129218
11152,0.551435,0.130076
11153,0.551435,0.130860
11154,0.551435,0.128123
11155,0.551435,0.128367
11156,0.551435,0.129187
11157,0.551435,0.128887
11158,0.551435,0.126355
11159,0.551435,0.129698
11160,0.551435,0.129559
11161,0.551435,0.128348
11162,0.551435,0.129722
11163,0.551435,0.130753
11164,0.551435,0.131128
11165,0.551435,0.131931
11166,0.551435,0.132334
11167,0.551435,0.132537
11168,0.551435,0.127777
11169,0.551435,0.127892
11170,0.551435,0.129691
11171,0.551435,0.123902
11172,0.551435,0.128464
11173,0.551435,0.128428
11174,0.551435,0.132056
11175,0.551435,0.126561
11176,0.551435,0.127856
11177,0.551435,0.127342
11178,0.551435,0.129266
11179,0.551435,0.127439
11180,0.551435,0.127077
11181,0.551435,0.129454
11182,0.551435,0.127928
11183,0.551435,0.126854
11184,0.551435,0.130805
11185,0.551435,0.126702
11186,0.551435,0.130107
11187,0.551435,0.131614
11188,0.551435,0.130640
11189,0.551435,0.126257
11190,0.551435,0.127792
11191,0.551435,0.130362
11192,0.551435,0.126807
11193,0.551435,0.126670
11194,0.551435,0.130598
11195,0.551435,0.131745
11196,0.551435,0.123445
11197,0.551435,0.125165
11198,0.551435,0.129141
11199,0.551435,0.128898
11200,0.551435,0.127787
11201,0.551435,0.126405
11202,0.551435,0.126747
11203,0.551435,0.124982
11204,0.551435,0.130855
11205,0.551435,0.127856
11206,0.551435,0.135110
11207,0.551435,0.129134
11208,0.551435,0.126813
11209,0.551435,0.128306
11210,0.551435,0.131282
11211,0.551435,0.127464
11212,0.551435,0.128761
11213,0.551435,0.132150
11214,0.551435,0.128238
11215,0.551435,0.130105
11216,0.551435,0.129971
11217,0.551435,0.127161
11218,0.551435,0.133410
11219,0.551435,0.130432
11220,0.551435,0.128443
11221,0.551435,0.131022
11222,0.551435,0.126295
11223,0.551435,0.129445
11224,0.551435,0.128986
11225,0.551435,0.129516
11226,0.551435,0.127950
11227,0.551435,0.131006
11228,0.551435,0.128774
11229,0.551435,0.130056
11230,0.551435,0.129980
11231,0.551435,0.127565
11232,0.551435,0.125504
11233,0.551435,0.127811
11234,0.551435,0.127290
11235,0.551435,0.129002
11236,0.551435,0.127721
11237,0.551435,0.127049
11238,0.551435,0.127662
11239,0.551435,0.128714
11240,0.551435,0.132839
11241,0.551435,0.129540
11242,0.551435,0.126392
11243,0.551435,0.129443
11244,0.551435,0.130253
11245,0.551435,0.130575
11246,0.551435,0.131996
11247,0.551435,0.130127
11248,0.551435,0.132082
11249,0.551435,0.130433
11250,0.551435,0.128937
11251,0.551435,0.129411
11252,0.551435,0.131734
11253,0.551435,0.127640
11254,0.551435,0.128041
11255,0.551435,0.126501
11256,0.551435,0.125689
11257,0.551435,0.126108
11258,0.551435,0.127908
11259,0.551435,0.129784
11260,0.551435,0.126350
11261,0.551435,0.128833
11262,0.551435,0.124544
11263,0.551435,0.128206
11264,0.551435,0.126610
11265,0.551435,0.130284
11266,0.551435,0.123878
11267,0.551435,0.133603
11268,0.551435,0.125742
11269,0.551435,0.124646
11270,0.551435,0.128186
11271,0.551435,0.127116
11272,0.551435,0.128239
11273,0.551435,0.127289
11274,0.551435,0.129015
11275,0.551435,0.124362
11276,0.551435,0.129921
11277,0.551435,0.131007
11278,0.551435,0.131606
11279,0.551435,0.131726
11280,0.551435,0.126083
11281,0.551435,0.128906
11282,0.551435,0.130183
11283,0.551435,0.127245
11284,0.551435,0.132682
11285,0.551435,0.129109
11286,0.551435,0.125158
11287,0.551435,0.126169
11288,0.551435,0.129950
11289,0.551435,0.129992
11290,0.551435,0.130183
11291,0.551435,0.126182
11292,0.551435,0.131199
11293,0.551435,0.127894
11294,0.551435,0.129334
11295,0.551435,0.127909
11296,0.551435,0.130310
11297,0.551435,0.126229
11298,0.551435,0.129345
11299,0.551435,0.131421
11300,0.551435,0.130165
11301,0.551435,0.129063
11302,0.551435,0.124595
11303,0.551435,0.131500
11304,0.551435,0.126864
11305,0.551435,0.131641
11306,0.551435,0.125186
11307,0.551435,0.129808
11308,0.551435,0.128760
11309,0.551435,0.129019
11310,0.551435,0.130598
11311,0.551435,0.130443
11312,0.551435,0.127393
11313,0.551435,0.128773
11314,0.551435,0.128067
11315,0.551435,0.129034
11316,0.551435,0.129304
11317,0.551435,0.126693
11318,0.551435,0.127634
11319,0.551435,0.128469
11320,0.551435,0.129768
11321,0.551435,0.128098
11322,0.551435,0.130952
11323,0.551435,0.132790
11324,0.551435,0.127685
11325,0.551435,0.132955
11326,0.551435,0.127838
11327,0.551435,0.131799
11328,0.551435,0.126532
11329,0.551435,0.132902
11330,0.551435,0.131521
11331,0.551435,0.127885
11332,0.551435,0.126355
11333,0.551435,0.127732
11334,0.551435,0.125150
11335,0.551435,0.129245
11336,0.551435,0.127791
11337,0.551435,0.129786
11338,0.551435,0.127293
11339,0.551435,0.129268
11340,0.551435,0.127589
11341,0.551435,0.130281
11342,0.551435,0.124602
11343,0.551435,0.129582
11344,0.551435,0.130387
11345,0.551435,0.127485
11346,0.551435,0.125774
11347,0.551435,0.127980
11348,0.551435,0.126917
11349,0.551435,0.127720
11350,0.551435,0.131423
11351,0.551435,0.129008
11352,0.551435,0.127421
11353,0.551435,0.127882
11354,0.551435,0.128348
11355,0.551435,0.132177
11356,0.551435,0.131589
11357,0.551435,0.126481
11358,0.551435,0.130036
11359,0.551435,0.128767
11360,0.551435,0.126286
11361,0.551435,0.129976
11362,0.551435,0.127192
11363,0.551435,0.124388
11364,0.551435,0.131789
11365,0.551435,0.128787
11366,0.551435,0.131663
11367,0.551435,0.129668
11368,0.551435,0.127771
11369,0.551435,0.126407
11370,0.551435,0.125155
11371,0.551435,0.128479
11372,0.551435,0.130175
11373,0.551435,0.127411
11374,0.551435,0.127727
11375,0.551435,0.131562
11376,0.551435,0.129876
11377,0.551435,0.130274
11378,0.551435,0.130961
11379,0.551435,0.128517
11380,0.551435,0.131349
11381,0.551435,0.127212
11382,0.551435,0.125870
11383,0.551435,0.125445
11384,0.551435,0.129540
11385,0.551435,0.130123
11386,0.551435,0.129227
11387,0.551435,0.129148
11388,0.551435,0.128720
11389,0.551435,0.127073
11390,0.551435,0.128352
11391,0.551435,0.133029
11392,0.551435,0.131122
11393,0.551435,0.128791
11394,0.551435,0.134680
11395,0.551435,0.127303
11396,0.551435,0.131416
11397,0.551435,0.126743
11398,0.551435,0.131671
11399,0.551435,0.127468
11400,0.551435,0.126969
11401,0.551435,0.126389
11402,0.551435,0.128561
11403,0.551435,0.127953
11404,0.551435,0.129549
11405,0.551435,0.122153
11406,0.551435,0.126017
11407,0.551435,0.130786
11408,0.551435,0.127399
11409,0.551435,0.127433
11410,0.551435,0.125265
11411,0.551435,0.129534
11412,0.551435,0.128940
11413,0.551435,0.130300
11414,0.551435,0.127939
11415,0.551435,0.126840
11416,0.551435,0.132855
11417,0.551435,0.128480
11418,0.551435,0.129370
11419,0.551435,0.127528
11420,0.551435,0.126287
11421,0.551435,0.126790
11422,0.551435,0.127671
11423,0.551435,0.127717
11424,0.551435,0.128687
11425,0.551435,0.127142
11426,0.551435,0.126222
11427,0.551435,0.128352
11428,0.551435,0.129135
11429,0.551435,0.130000
11430,0.551435,0.131742
11431,0.551435,0.126215
11432,0.551435,0.129090
